timestamp,Net Electricity Consumption-kWh,Non-shiftable Load-kWh,Non-shiftable Load Electricity Consumption-kWh,Energy Production from PV-kWh
2025-08-11T10:30:00,0.8899998664855957,4.827499866485596,4.827499866485596,-3.9375
2025-08-11T10:45:00,1.1024999618530273,5.102499961853027,5.102499961853027,-4.0
2025-08-11T11:00:00,2.2799999713897705,5.565000057220459,5.565000057220459,-3.2850000858306885
2025-08-11T11:15:00,0.5950002670288086,4.510000228881836,4.510000228881836,-3.9149999618530273
2025-08-11T11:30:00,0.2674999237060547,3.8524999618530273,3.8524999618530273,-3.5850000381469727
2025-08-11T11:45:00,0.0,3.7874999046325684,3.7874999046325684,-4.036250114440918
2025-08-11T12:00:00,0.4549999237060547,4.202499866485596,4.202499866485596,-3.747499942779541
2025-08-11T12:15:00,0.9174997806549072,4.784999847412109,4.784999847412109,-3.867500066757202
2025-08-11T12:30:00,0.997499942779541,4.829999923706055,4.829999923706055,-3.8324999809265137
2025-08-11T12:45:00,1.7524998188018799,5.599999904632568,5.599999904632568,-3.8475000858306885
2025-08-11T13:00:00,0.0,3.672499895095825,3.672499895095825,-3.848750114440918
2025-08-11T13:15:00,0.5775001049041748,3.815000057220459,3.815000057220459,-3.237499952316284
2025-08-11T13:30:00,0.0,3.1500000953674316,3.1500000953674316,-4.003749847412109
2025-08-11T13:45:00,0.0,3.1575000286102295,3.1575000286102295,-3.867500066757202
2025-08-11T14:00:00,0.0,3.0350000858306885,3.0350000858306885,-3.6600000858306885
2025-08-11T14:15:00,0.0,3.8550000190734863,3.8550000190734863,-3.9312500953674316
2025-08-11T14:30:00,0.0,3.8399999141693115,3.8399999141693115,-5.102499961853027
2025-08-11T14:45:00,0.0,3.9674999713897705,3.9674999713897705,-5.008749961853027
2025-08-11T15:00:00,0.0,5.050000190734863,5.050000190734863,-4.9375
2025-08-11T15:15:00,0.0,4.010000228881836,4.010000228881836,-4.755000114440918
2025-08-11T15:30:00,0.0,4.255000114440918,4.255000114440918,-4.673749923706055
2025-08-11T15:45:00,0.0,3.494999885559082,3.494999885559082,-4.472499847412109
2025-08-11T16:00:00,-0.0012497901916503906,4.195000171661377,4.195000171661377,-4.196249961853027
2025-08-11T16:15:00,0.0,5.019999980926514,5.019999980926514,-4.103750228881836
2025-08-11T16:30:00,0.0,4.429999828338623,4.429999828338623,-4.148749828338623
2025-08-11T16:45:00,0.0,4.132500171661377,4.132500171661377,-4.065000057220459
2025-08-11T17:00:00,0.0,3.255000114440918,3.255000114440918,-3.302500009536743
2025-08-11T17:15:00,0.0,3.3524999618530273,3.3524999618530273,-3.8924999237060547
2025-08-11T17:30:00,0.0,3.8524999618530273,3.8524999618530273,-3.458750009536743
2025-08-11T17:45:00,0.0,2.7300000190734863,2.7300000190734863,-3.7362499237060547
2025-08-11T18:00:00,0.0,2.922499895095825,2.922499895095825,-3.4000000953674316
2025-08-11T18:15:00,0.0,2.7249999046325684,2.7249999046325684,-3.505000114440918
2025-08-11T18:30:00,0.0,2.5174999237060547,2.5174999237060547,-3.377500057220459
2025-08-11T18:45:00,0.0,3.3450000286102295,3.3450000286102295,-3.247499942779541
2025-08-11T19:00:00,0.0,2.4700000286102295,2.4700000286102295,-3.0975000858306885
