time_step,name,level,net_electricity_consumption_kwh,net_electricity_consumption_cost,net_electricity_consumption_emission_kgco2,solar_generation_kwh,bess_electricity_consumption_kwh,bess_soc,ev_charger_electricity_consumption_kwh,deferrable_appliance_electricity_consumption_kwh
16450,District,district,0.0,0.0,0.0,-3.3350000381469727,0.1700000762939453,,0,0
16451,Building_1,building,0.0,0.0,0.0,-3.4800000190734863,-0.6700000762939453,0.20467877388000488,0,0
16451,District,district,0.0,0.0,0.0,-3.4800000190734863,-0.6700000762939453,,0,0
16452,Building_1,building,0.0,0.0,0.0,-3.684999942779541,0.6024999618530273,0.21391774713993073,0,0
16452,District,district,0.0,0.0,0.0,-3.684999942779541,0.6024999618530273,,0,0
16453,Building_1,building,0.0,0.0,0.0,-3.3350000381469727,-0.5774998664855957,0.20345377922058105,0,0
16453,District,district,0.0,0.0,0.0,-3.3350000381469727,-0.5774998664855957,,0,0
16454,Building_1,building,0.0,0.0,0.0,-3.694999933242798,0.3899998664855957,0.2094169706106186,0,0
16454,District,district,0.0,0.0,0.0,-3.694999933242798,0.3899998664855957,,0,0
16455,Building_1,building,0.0,0.0,0.0,-3.6337499618530273,-0.0787501335144043,0.20797684788703918,0,0
16455,District,district,0.0,0.0,0.0,-3.6337499618530273,-0.0787501335144043,,0,0
16456,Building_1,building,0.0,0.0,0.0,-3.6362500190734863,-0.22624993324279785,0.20385664701461792,0,0
16456,District,district,0.0,0.0,0.0,-3.6362500190734863,-0.22624993324279785,,0,0
16457,Building_1,building,0.0,0.0,0.0,-3.984999895095825,0.6424999237060547,0.213714137673378,0,0
16457,District,district,0.0,0.0,0.0,-3.984999895095825,0.6424999237060547,,0,0
16458,Building_1,building,0.0,0.0,0.0,-3.882499933242798,0.8599998950958252,0.22694481909275055,0,0
16458,District,district,0.0,0.0,0.0,-3.882499933242798,0.8599998950958252,,0,0
16459,Building_1,building,0.0,0.0,0.0,-4.038750171661377,0.18375015258789062,0.2297440469264984,0,0
16459,District,district,0.0,0.0,0.0,-4.038750171661377,0.18375015258789062,,0,0
16460,Building_1,building,0.0,0.0,0.0,-4.068749904632568,0.22624993324279785,0.2331937551498413,0,0
16460,District,district,0.0,0.0,0.0,-4.068749904632568,0.22624993324279785,,0,0
16461,Building_1,building,0.0,0.0,0.0,-4.502500057220459,1.3575000762939453,0.2542057931423187,0,0
16461,District,district,0.0,0.0,0.0,-4.502500057220459,1.3575000762939453,,0,0
16462,Building_1,building,0.0,0.0,0.0,-4.664999961853027,1.244999885559082,0.2734496295452118,0,0
16462,District,district,0.0,0.0,0.0,-4.664999961853027,1.244999885559082,,0,0
16463,Building_1,building,0.0,0.0,0.0,-4.43874979019165,-0.27125024795532227,0.2685120403766632,0,0
16463,District,district,0.0,0.0,0.0,-4.43874979019165,-0.27125024795532227,,0,0
16464,Building_1,building,0.0,0.0,0.0,-4.033750057220459,-0.08624982833862305,0.26693394780158997,0,0
16464,District,district,0.0,0.0,0.0,-4.033750057220459,-0.08624982833862305,,0,0
16465,Building_1,building,0.0,0.0,0.0,-4.628749847412109,2.013749837875366,0.29834848642349243,0,0
16465,District,district,0.0,0.0,0.0,-4.628749847412109,2.013749837875366,,0,0
16466,Building_1,building,0.0,0.0,0.0,-4.777500152587891,0.8675000667572021,0.3116936981678009,0,0
16466,District,district,0.0,0.0,0.0,-4.777500152587891,0.8675000667572021,,0,0
16467,Building_1,building,0.0,0.0,0.0,-4.9375,1.6349999904632568,0.3370837867259979,0,0
16467,District,district,0.0,0.0,0.0,-4.9375,1.6349999904632568,,0,0
16468,Building_1,building,0.0,0.0,0.0,-5.263750076293945,2.0537500381469727,0.3691357374191284,0,0
16468,District,district,0.0,0.0,0.0,-5.263750076293945,2.0537500381469727,,0,0
16469,Building_1,building,0.0,0.0,0.0,-5.161250114440918,1.5212500095367432,0.39272555708885193,0,0
16469,District,district,0.0,0.0,0.0,-5.161250114440918,1.5212500095367432,,0,0
16470,Building_1,building,0.0,0.0,0.0,-5.364999771118164,1.5949997901916504,0.4174805283546448,0,0
16470,District,district,0.0,0.0,0.0,-5.364999771118164,1.5949997901916504,,0,0
16471,Building_1,building,0.0,0.0,0.0,-5.394999980926514,2.5875000953674316,0.4581097960472107,0,0
16471,District,district,0.0,0.0,0.0,-5.394999980926514,2.5875000953674316,,0,0
16472,Building_1,building,0.0,0.0,0.0,-5.170000076293945,2.4100000858306885,0.49587517976760864,0,0
16472,District,district,0.0,0.0,0.0,-5.170000076293945,2.4100000858306885,,0,0
16473,Building_1,building,0.0,0.0,0.0,-5.297500133514404,1.5975000858306885,0.5206671357154846,0,0
16473,District,district,0.0,0.0,0.0,-5.297500133514404,1.5975000858306885,,0,0
16474,Building_1,building,0.0,0.0,0.0,-4.746250152587891,1.5812501907348633,0.5452014207839966,0,0
16474,District,district,0.0,0.0,0.0,-4.746250152587891,1.5812501907348633,,0,0
16475,Building_1,building,0.0,0.0,0.0,-4.982500076293945,2.005000114440918,0.5764692425727844,0,0
16475,District,district,0.0,0.0,0.0,-4.982500076293945,2.005000114440918,,0,0
16476,Building_1,building,0.0,0.0,0.0,-5.211249828338623,1.7262499332427979,0.603299081325531,0,0
16476,District,district,0.0,0.0,0.0,-5.211249828338623,1.7262499332427979,,0,0
16477,Building_1,building,0.0,0.0,0.0,-4.684999942779541,0.8399999141693115,0.616209089756012,0,0
16477,District,district,0.0,0.0,0.0,-4.684999942779541,0.8399999141693115,,0,0
16478,Building_1,building,0.0,0.0,0.0,-4.695000171661377,0.945000171661377,0.6307528614997864,0,0
16478,District,district,0.0,0.0,0.0,-4.695000171661377,0.945000171661377,,0,0
16479,Building_1,building,0.0,0.0,0.0,-4.316249847412109,0.403749942779541,0.6369168162345886,0,0
16479,District,district,0.0,0.0,0.0,-4.316249847412109,0.403749942779541,,0,0
16480,Building_1,building,0.0,0.0,0.0,-3.992500066757202,0.5775001049041748,0.6457587480545044,0,0
16480,District,district,0.0,0.0,0.0,-3.992500066757202,0.5775001049041748,,0,0
16481,Building_1,building,0.0,0.0,0.0,-4.162499904632568,0.932499885559082,0.6601070165634155,0,0
16481,District,district,0.0,0.0,0.0,-4.162499904632568,0.932499885559082,,0,0
16482,Building_1,building,0.0,0.0,0.0,-4.00124979019165,0.5437498092651367,0.6684272289276123,0,0
16482,District,district,0.0,0.0,0.0,-4.00124979019165,0.5437498092651367,,0,0
16483,Building_1,building,0.0,0.0,0.0,-3.90625,0.971250057220459,0.6833788156509399,0,0
16483,District,district,0.0,0.0,0.0,-3.90625,0.971250057220459,,0,0
16484,Building_1,building,0.0,0.0,0.0,-3.6449999809265137,0.39750003814697266,0.6894453167915344,0,0
16484,District,district,0.0,0.0,0.0,-3.6449999809265137,0.39750003814697266,,0,0
16485,Building_1,building,0.0,0.0,0.0,-3.817500114440918,0.11750006675720215,0.691220223903656,0,0
16485,District,district,0.0,0.0,0.0,-3.817500114440918,0.11750006675720215,,0,0
16486,Building_1,building,0.0,0.0,0.0,-3.747499942779541,-0.07500004768371582,0.689836323261261,0,0
16486,District,district,0.0,0.0,0.0,-3.747499942779541,-0.07500004768371582,,0,0
16487,Building_1,building,0.0,0.0,0.0,-3.213749885559082,-0.7912502288818359,0.6755264401435852,0,0
16487,District,district,0.0,0.0,0.0,-3.213749885559082,-0.7912502288818359,,0,0
16488,Building_1,building,0.0,0.0,0.0,-2.5250000953674316,-1.0274999141693115,0.6570022106170654,0,0
16488,District,district,0.0,0.0,0.0,-2.5250000953674316,-1.0274999141693115,,0,0
16489,Building_1,building,0.0,0.0,0.0,-2.7987499237060547,-0.20625019073486328,0.6532335877418518,0,0
16489,District,district,0.0,0.0,0.0,-2.7987499237060547,-0.20625019073486328,,0,0
16490,Building_1,building,0.0,0.0,0.0,-2.875,0.14499998092651367,0.6554296016693115,0,0
16490,District,district,0.0,0.0,0.0,-2.875,0.14499998092651367,,0,0
16491,Building_1,building,0.0,0.0,0.0,-3.081249952316284,0.2512500286102295,0.6592516303062439,0,0
16491,District,district,0.0,0.0,0.0,-3.081249952316284,0.2512500286102295,,0,0
16492,Building_1,building,0.0,0.0,0.0,-2.9574999809265137,0.43249988555908203,0.665857195854187,0,0
16492,District,district,0.0,0.0,0.0,-2.9574999809265137,0.43249988555908203,,0,0
16493,Building_1,building,0.0,0.0,0.0,-2.615000009536743,0.18000006675720215,0.6685881018638611,0,0
16493,District,district,0.0,0.0,0.0,-2.615000009536743,0.18000006675720215,,0,0
16494,Building_1,building,0.0,0.0,0.0,-2.728749990463257,0.24624991416931152,0.6723332405090332,0,0
16494,District,district,0.0,0.0,0.0,-2.728749990463257,0.24624991416931152,,0,0
16495,Building_1,building,0.0,0.0,0.0,-2.5924999713897705,-0.9125001430511475,0.6558576822280884,0,0
16495,District,district,0.0,0.0,0.0,-2.5924999713897705,-0.9125001430511475,,0,0
16496,Building_1,building,0.0,0.0,0.0,-2.1237499713897705,-1.15625,0.6350469589233398,0,0
16496,District,district,0.0,0.0,0.0,-2.1237499713897705,-1.15625,,0,0
16497,Building_1,building,0.0,0.0,0.0,-2.0999999046325684,-1.3350000381469727,0.6110733151435852,0,0
16497,District,district,0.0,0.0,0.0,-2.0999999046325684,-1.3350000381469727,,0,0
16498,Building_1,building,0.0,0.0,0.0,-1.4112499952316284,-1.9187499284744263,0.5768614411354065,0,0
16498,District,district,0.0,0.0,0.0,-1.4112499952316284,-1.9187499284744263,,0,0
16499,Building_1,building,0.0,0.0,0.0,-1.502500057220459,-1.1974999904632568,0.555321455001831,0,0
16499,District,district,0.0,0.0,0.0,-1.502500057220459,-1.1974999904632568,,0,0
16500,Building_1,building,0.0,0.0,0.0,-1.5262500047683716,-1.0387500524520874,0.5366000533103943,0,0
16500,District,district,0.0,0.0,0.0,-1.5262500047683716,-1.0387500524520874,,0,0
16501,Building_1,building,0.0,0.0,0.0,-1.377500057220459,-0.875,0.5207971930503845,0,0
16501,District,district,0.0,0.0,0.0,-1.377500057220459,-0.875,,0,0
16502,Building_1,building,0.0,0.0,0.0,-1.1150000095367432,-0.8849999904632568,0.5048161745071411,0,0
16502,District,district,0.0,0.0,0.0,-1.1150000095367432,-0.8849999904632568,,0,0
16503,Building_1,building,5.960464477539063e-08,5.792379464963915e-09,9.763152064579117e-09,-0.9150000214576721,-1.584999918937683,0.47644364833831787,0,0
16503,District,district,5.960464477539063e-08,5.792379464963915e-09,9.763152064579117e-09,-0.9150000214576721,-1.584999918937683,,0,0
16504,Building_1,building,5.960464477539063e-08,4.956126176125508e-09,8.358924219464825e-09,-0.637499988079071,-2.112499952316284,0.4388675093650818,0,0
16504,District,district,5.960464477539063e-08,4.956126176125508e-09,8.358924219464825e-09,-0.637499988079071,-2.112499952316284,,0,0
16505,Building_1,building,-2.9802322387695312e-08,0.0,0.0,-0.4675000011920929,-2.0325000286102295,0.40268099308013916,0,0
16505,District,district,-2.9802322387695312e-08,0.0,0.0,-0.4675000011920929,-2.0325000286102295,,0,0
16506,Building_1,building,2.9802322387695312e-08,2.478063088062754e-09,4.1794621097324125e-09,-0.49125000834465027,-1.7587499618530273,0.37126675248146057,0,0
16506,District,district,2.9802322387695312e-08,2.478063088062754e-09,4.1794621097324125e-09,-0.49125000834465027,-1.7587499618530273,,0,0
16507,Building_1,building,-5.960464477539063e-08,0.0,0.0,-0.3774999976158142,-1.8725000619888306,0.33786699175834656,0,0
16507,District,district,-5.960464477539063e-08,0.0,0.0,-0.3774999976158142,-1.8725000619888306,,0,0
16508,Building_1,building,0.0,0.0,0.0,-0.26499998569488525,-1.9850000143051147,0.30250874161720276,0,0
16508,District,district,0.0,0.0,0.0,-0.26499998569488525,-1.9850000143051147,,0,0
16509,Building_1,building,-2.9802322387695312e-08,0.0,0.0,-0.2175000011920929,-1.7825000286102295,0.27068185806274414,0,0
16509,District,district,-2.9802322387695312e-08,0.0,0.0,-0.2175000011920929,-1.7825000286102295,,0,0
16510,Building_1,building,-4.470348358154297e-08,0.0,0.0,-0.16500000655651093,-2.0850000381469727,0.23358793556690216,0,0
16510,District,district,-4.470348358154297e-08,0.0,0.0,-0.16500000655651093,-2.0850000381469727,,0,0
16511,Building_1,building,2.2351741790771484e-08,1.8585473160470656e-09,3.0517797178220007e-09,-0.10000000149011612,-1.899999976158142,0.19971218705177307,0,0
16511,District,district,2.2351741790771484e-08,1.8585473160470656e-09,3.0517797178220007e-09,-0.10000000149011612,-1.899999976158142,,0,0
16512,Building_1,building,2.2174999713897705,0.18438512086868286,0.2897959053516388,-0.032499998807907104,0.0,0.19970719516277313,0,0
16512,District,district,2.2174999713897705,0.18438512086868286,0.2897959053516388,-0.032499998807907104,0.0,,0,0
16513,Building_1,building,2.2487499713897705,0.18698355555534363,0.29387983679771423,-0.0012499999720603228,0.0,0.1997022032737732,0,0
16513,District,district,2.2487499713897705,0.18698355555534363,0.29387983679771423,-0.0012499999720603228,0.0,,0,0
16514,Building_1,building,2.0,0.1662999987602234,0.2613717317581177,-0.0,0.0,0.19969721138477325,0,0
16514,District,district,2.0,0.1662999987602234,0.2613717317581177,0.0,0.0,,0,0
16515,Building_1,building,2.25,0.1870875060558319,0.2940431833267212,-0.0,0.0,0.19969221949577332,0,0
16515,District,district,2.25,0.1870875060558319,0.2940431833267212,0.0,0.0,,0,0
16516,Building_1,building,2.25,0.1870875060558319,0.2890780568122864,-0.0,0.0,0.19968722760677338,0,0
16516,District,district,2.25,0.1870875060558319,0.2890780568122864,0.0,0.0,,0,0
16517,Building_1,building,2.25,0.1870875060558319,0.2890780568122864,-0.0,0.0,0.19968223571777344,0,0
16517,District,district,2.25,0.1870875060558319,0.2890780568122864,0.0,0.0,,0,0
16518,Building_1,building,2.25,0.1870875060558319,0.2890780568122864,-0.0,0.0,0.1996772438287735,0,0
16518,District,district,2.25,0.1870875060558319,0.2890780568122864,0.0,0.0,,0,0
16519,Building_1,building,2.25,0.1870875060558319,0.2890780568122864,-0.0,0.0,0.19967225193977356,0,0
16519,District,district,2.25,0.1870875060558319,0.2890780568122864,0.0,0.0,,0,0
16520,Building_1,building,2.5,0.21232500672340393,0.31883496046066284,-0.0,0.0,0.19966726005077362,0,0
16520,District,district,2.5,0.21232500672340393,0.31883496046066284,0.0,0.0,,0,0
16521,Building_1,building,2.5,0.21232500672340393,0.31883496046066284,-0.0,0.0,0.19966226816177368,0,0
16521,District,district,2.5,0.21232500672340393,0.31883496046066284,0.0,0.0,,0,0
16522,Building_1,building,2.25,0.19109250605106354,0.28695148229599,-0.0,0.0,0.19965727627277374,0,0
16522,District,district,2.25,0.19109250605106354,0.28695148229599,0.0,0.0,,0,0
16523,Building_1,building,2.0,0.16986000537872314,0.25506797432899475,-0.0,0.0,0.1996522843837738,0,0
16523,District,district,2.0,0.16986000537872314,0.25506797432899475,0.0,0.0,,0,0
16524,Building_1,building,2.0,0.16986000537872314,0.2528133988380432,-0.0,0.0,0.19964729249477386,0,0
16524,District,district,2.0,0.16986000537872314,0.2528133988380432,0.0,0.0,,0,0
16525,Building_1,building,2.2412500381469727,0.19034937024116516,0.2833090126514435,-0.008750000037252903,0.0,0.19964230060577393,0,0
16525,District,district,2.2412500381469727,0.19034937024116516,0.2833090126514435,-0.008750000037252903,0.0,,0,0
16526,Building_1,building,1.96875,0.16720594465732574,0.24886319041252136,-0.03125,0.0,0.199637308716774,0,0
16526,District,district,1.96875,0.16720594465732574,0.24886319041252136,-0.03125,0.0,,0,0
16527,Building_1,building,1.684999942779541,0.14310705661773682,0.2129952758550644,-0.06499999761581421,0.0,0.19963231682777405,0,0
16527,District,district,1.684999942779541,0.14310705661773682,0.2129952758550644,-0.06499999761581421,0.0,,0,0
16528,Building_1,building,1.877500057220459,0.15945608913898468,0.24309174716472626,-0.12250000238418579,0.0,0.1996273249387741,0,0
16528,District,district,1.877500057220459,0.15945608913898468,0.24309174716472626,-0.12250000238418579,0.0,,0,0
16529,Building_1,building,1.8125,0.15393562614917755,0.23467577993869781,-0.1875,0.0,0.19962233304977417,0,0
16529,District,district,1.8125,0.15393562614917755,0.23467577993869781,-0.1875,0.0,,0,0
16530,Building_1,building,1.465000033378601,0.12442245334386826,0.18968278169631958,-0.2849999964237213,0.0,0.19961734116077423,0,0
16530,District,district,1.465000033378601,0.12442245334386826,0.18968278169631958,-0.2849999964237213,0.0,,0,0
16531,Building_1,building,1.5774999856948853,0.13397708535194397,0.20424884557724,-0.42250001430511475,0.0,0.1996123492717743,0,0
16531,District,district,1.5774999856948853,0.13397708535194397,0.20424884557724,-0.42250001430511475,0.0,,0,0
16532,Building_1,building,1.3849999904632568,0.1176280528306961,0.19429567456245422,-0.6150000095367432,0.0,0.19960735738277435,0,0
16532,District,district,1.3849999904632568,0.1176280528306961,0.19429567456245422,-0.6150000095367432,0.0,,0,0
16533,Building_1,building,1.1749999523162842,0.09979274868965149,0.16483567655086517,-0.824999988079071,0.0,0.19960236549377441,0,0
16533,District,district,1.1749999523162842,0.09979274868965149,0.16483567655086517,-0.824999988079071,0.0,,0,0
16534,Building_1,building,0.9424999952316284,0.08004652708768845,0.13221925497055054,-1.0575000047683716,0.0,0.19959737360477448,0,0
16534,District,district,0.9424999952316284,0.08004652708768845,0.13221925497055054,-1.0575000047683716,0.0,,0,0
16535,Building_1,building,0.4674999713897705,0.03970477357506752,0.06558355689048767,-1.2825000286102295,0.0,0.19959238171577454,0,0
16535,District,district,0.4674999713897705,0.03970477357506752,0.06558355689048767,-1.2825000286102295,0.0,,0,0
16536,Building_1,building,0.4437500238418579,0.03689781576395035,0.06940173357725143,-1.556249976158142,0.0,0.1995873898267746,0,0
16536,District,district,0.4437500238418579,0.03689781576395035,0.06940173357725143,-1.556249976158142,0.0,,0,0
16537,Building_1,building,0.0,0.0,0.0,-1.7987500429153442,0.03125,0.20005853474140167,0,0
16537,District,district,0.0,0.0,0.0,-1.7987500429153442,0.03125,,0,0
16538,Building_1,building,0.0,0.0,0.0,-2.0425000190734863,0.23000001907348633,0.20356640219688416,0,0
16538,District,district,0.0,0.0,0.0,-2.0425000190734863,0.23000001907348633,,0,0
16539,Building_1,building,0.0,0.0,0.0,-2.257499933242798,0.37749993801116943,0.20933741331100464,0,0
16539,District,district,0.0,0.0,0.0,-2.257499933242798,0.37749993801116943,,0,0
16540,Building_1,building,0.0,0.0,0.0,-2.4600000381469727,0.7150000333786011,0.2203173041343689,0,0
16540,District,district,0.0,0.0,0.0,-2.4600000381469727,0.7150000333786011,,0,0
16541,Building_1,building,0.0,0.0,0.0,-2.6575000286102295,0.5325000286102295,0.2284749299287796,0,0
16541,District,district,0.0,0.0,0.0,-2.6575000286102295,0.5325000286102295,,0,0
16542,Building_1,building,0.0,0.0,0.0,-2.8524999618530273,0.03250002861022949,0.2289644032716751,0,0
16542,District,district,0.0,0.0,0.0,-2.8524999618530273,0.03250002861022949,,0,0
16543,Building_1,building,0.0,0.0,0.0,-3.0512499809265137,0.4562499523162842,0.2359464317560196,0,0
16543,District,district,0.0,0.0,0.0,-3.0512499809265137,0.4562499523162842,,0,0
16544,Building_1,building,0.0,0.0,0.0,-3.202500104904175,-0.5274999141693115,0.22638161480426788,0,0
16544,District,district,0.0,0.0,0.0,-3.202500104904175,-0.5274999141693115,,0,0
16545,Building_1,building,0.0,0.0,0.0,-3.353749990463257,-0.2962501049041748,0.22099240124225616,0,0
16545,District,district,0.0,0.0,0.0,-3.353749990463257,-0.2962501049041748,,0,0
16546,Building_1,building,0.0,0.0,0.0,-3.494999885559082,-0.12000012397766113,0.21880148351192474,0,0
16546,District,district,0.0,0.0,0.0,-3.494999885559082,-0.12000012397766113,,0,0
16547,Building_1,building,0.0,0.0,0.0,-3.622499942779541,0.557499885559082,0.22734500467777252,0,0
16547,District,district,0.0,0.0,0.0,-3.622499942779541,0.557499885559082,,0,0
16548,Building_1,building,0.0,0.0,0.0,-3.731250047683716,0.6187500953674316,0.2368346005678177,0,0
16548,District,district,0.0,0.0,0.0,-3.731250047683716,0.6187500953674316,,0,0
16549,Building_1,building,0.0,0.0,0.0,-3.841249942779541,0.7437498569488525,0.24825948476791382,0,0
16549,District,district,0.0,0.0,0.0,-3.841249942779541,0.7437498569488525,,0,0
16550,Building_1,building,0.0,0.0,0.0,-3.9024999141693115,0.8174998760223389,0.26082873344421387,0,0
16550,District,district,0.0,0.0,0.0,-3.9024999141693115,0.8174998760223389,,0,0
16551,Building_1,building,0.0,0.0,0.0,-3.9700000286102295,-0.2949998378753662,0.25546130537986755,0,0
16551,District,district,0.0,0.0,0.0,-3.9700000286102295,-0.2949998378753662,,0,0
16552,Building_1,building,0.0,0.0,0.0,-4.034999847412109,0.36499977111816406,0.2610389292240143,0,0
16552,District,district,0.0,0.0,0.0,-4.034999847412109,0.36499977111816406,,0,0
16553,Building_1,building,0.0,0.0,0.0,-4.114999771118164,1.299999713897705,0.28114619851112366,0,0
16553,District,district,0.0,0.0,0.0,-4.114999771118164,1.299999713897705,,0,0
16554,Building_1,building,0.0,0.0,0.0,-4.222499847412109,0.5174999237060547,0.28907090425491333,0,0
16554,District,district,0.0,0.0,0.0,-4.222499847412109,0.5174999237060547,,0,0
16555,Building_1,building,0.0,0.0,0.0,-4.349999904632568,-1.252500057220459,0.2665643095970154,0,0
16555,District,district,0.0,0.0,0.0,-4.349999904632568,-1.252500057220459,,0,0
16556,Building_1,building,0.0,0.0,0.0,-4.543749809265137,-0.3612504005432129,0.259998083114624,0,0
16556,District,district,0.0,0.0,0.0,-4.543749809265137,-0.3612504005432129,,0,0
16557,Building_1,building,0.0,0.0,0.0,-4.742499828338623,0.5349998474121094,0.2681933045387268,0,0
16557,District,district,0.0,0.0,0.0,-4.742499828338623,0.5349998474121094,,0,0
16558,Building_1,building,0.0,0.0,0.0,-4.957499980926514,1.2174999713897705,0.28700539469718933,0,0
16558,District,district,0.0,0.0,0.0,-4.957499980926514,1.2174999713897705,,0,0
16559,Building_1,building,0.0,0.0,0.0,-5.15749979019165,-1.0875000953674316,0.26742419600486755,0,0
16559,District,district,0.0,0.0,0.0,-5.15749979019165,-1.0875000953674316,,0,0
16560,Building_1,building,0.0,0.0,0.0,-5.278749942779541,0.06624984741210938,0.2684273421764374,0,0
16560,District,district,0.0,0.0,0.0,-5.278749942779541,0.06624984741210938,,0,0
16561,Building_1,building,0.0,0.0,0.0,-5.18625020980835,1.5212502479553223,0.29201969504356384,0,0
16561,District,district,0.0,0.0,0.0,-5.18625020980835,1.5212502479553223,,0,0
16562,Building_1,building,0.0,0.0,0.0,-5.522500038146973,1.5299999713897705,0.3157496452331543,0,0
16562,District,district,0.0,0.0,0.0,-5.522500038146973,1.5299999713897705,,0,0
16563,Building_1,building,0.0,0.0,0.0,-5.070000171661377,1.510000228881836,0.3391631543636322,0,0
16563,District,district,0.0,0.0,0.0,-5.070000171661377,1.510000228881836,,0,0
16564,Building_1,building,0.0,0.0,0.0,-5.75,1.9249999523162842,0.3691597878932953,0,0
16564,District,district,0.0,0.0,0.0,-5.75,1.9249999523162842,,0,0
16565,Building_1,building,0.0,0.0,0.0,-5.582499980926514,0.47749996185302734,0.37646564841270447,0,0
16565,District,district,0.0,0.0,0.0,-5.582499980926514,0.47749996185302734,,0,0
16566,Building_1,building,0.0,0.0,0.0,-5.737500190734863,1.8625001907348633,0.40546584129333496,0,0
16566,District,district,0.0,0.0,0.0,-5.737500190734863,1.8625001907348633,,0,0
16567,Building_1,building,0.0,0.0,0.0,-5.163750171661377,1.8087501525878906,0.43361029028892517,0,0
16567,District,district,0.0,0.0,0.0,-5.163750171661377,1.8087501525878906,,0,0
16568,Building_1,building,0.0,0.0,0.0,-4.911250114440918,2.0537500381469727,0.46565982699394226,0,0
16568,District,district,0.0,0.0,0.0,-4.911250114440918,2.0537500381469727,,0,0
16569,Building_1,building,0.0,0.0,0.0,-4.753749847412109,1.9187498092651367,0.4955536723136902,0,0
16569,District,district,0.0,0.0,0.0,-4.753749847412109,1.9187498092651367,,0,0
16570,Building_1,building,0.0,0.0,0.0,-4.635000228881836,1.3350002765655518,0.5162052512168884,0,0
16570,District,district,0.0,0.0,0.0,-4.635000228881836,1.3350002765655518,,0,0
16571,Building_1,building,0.0,0.0,0.0,-4.630000114440918,1.130000114440918,0.5336403846740723,0,0
16571,District,district,0.0,0.0,0.0,-4.630000114440918,1.130000114440918,,0,0
16572,Building_1,building,0.0,0.0,0.0,-4.646249771118164,1.4512498378753662,0.5561214685440063,0,0
16572,District,district,0.0,0.0,0.0,-4.646249771118164,1.4512498378753662,,0,0
16573,Building_1,building,0.0,0.0,0.0,-5.072500228881836,1.7975001335144043,0.5840833187103271,0,0
16573,District,district,0.0,0.0,0.0,-5.072500228881836,1.7975001335144043,,0,0
16574,Building_1,building,0.0,0.0,0.0,-4.974999904632568,2.0149998664855957,0.6155098676681519,0,0
16574,District,district,0.0,0.0,0.0,-4.974999904632568,2.0149998664855957,,0,0
16575,Building_1,building,0.0,0.0,0.0,-4.87375020980835,1.7487502098083496,0.6426958441734314,0,0
16575,District,district,0.0,0.0,0.0,-4.87375020980835,1.7487502098083496,,0,0
16576,Building_1,building,0.0,0.0,0.0,-4.666250228881836,1.3362503051757812,0.6633633375167847,0,0
16576,District,district,0.0,0.0,0.0,-4.666250228881836,1.3362503051757812,,0,0
16577,Building_1,building,0.0,0.0,0.0,-4.571249961853027,0.721250057220459,0.6744287610054016,0,0
16577,District,district,0.0,0.0,0.0,-4.571249961853027,0.721250057220459,,0,0
16578,Building_1,building,0.0,0.0,0.0,-4.347499847412109,0.5774998664855957,0.683269739151001,0,0
16578,District,district,0.0,0.0,0.0,-4.347499847412109,0.5774998664855957,,0,0
16579,Building_1,building,0.0,0.0,0.0,-4.172500133514404,0.6975002288818359,0.6939666271209717,0,0
16579,District,district,0.0,0.0,0.0,-4.172500133514404,0.6975002288818359,,0,0
16580,Building_1,building,0.0,0.0,0.0,-4.170000076293945,1.002500057220459,0.7094049453735352,0,0
16580,District,district,0.0,0.0,0.0,-4.170000076293945,1.002500057220459,,0,0
16581,Building_1,building,0.0,0.0,0.0,-4.224999904632568,0.9249999523162842,0.7236347794532776,0,0
16581,District,district,0.0,0.0,0.0,-4.224999904632568,0.9249999523162842,,0,0
16582,Building_1,building,0.0,0.0,0.0,-4.141250133514404,0.11124992370605469,0.7253133654594421,0,0
16582,District,district,0.0,0.0,0.0,-4.141250133514404,0.11124992370605469,,0,0
16583,Building_1,building,0.0,0.0,0.0,-3.997499942779541,1.2324998378753662,0.7443493008613586,0,0
16583,District,district,0.0,0.0,0.0,-3.997499942779541,1.2324998378753662,,0,0
16584,Building_1,building,0.0,0.0,0.0,-3.7674999237060547,0.6875,0.7548897862434387,0,0
16584,District,district,0.0,0.0,0.0,-3.7674999237060547,0.6875,,0,0
16585,Building_1,building,0.0,0.0,0.0,-3.391249895095825,0.6612498760223389,0.7650235891342163,0,0
16585,District,district,0.0,0.0,0.0,-3.391249895095825,0.6612498760223389,,0,0
16586,Building_1,building,0.0,0.0,0.0,-3.4800000190734863,1.0225000381469727,0.7807722687721252,0,0
16586,District,district,0.0,0.0,0.0,-3.4800000190734863,1.0225000381469727,,0,0
16587,Building_1,building,0.0,0.0,0.0,-2.8125,0.125,0.7826594710350037,0,0
16587,District,district,0.0,0.0,0.0,-2.8125,0.125,,0,0
16588,Building_1,building,0.0,0.0,0.0,-3.2899999618530273,0.7825000286102295,0.794671893119812,0,0
16588,District,district,0.0,0.0,0.0,-3.2899999618530273,0.7825000286102295,,0,0
16589,Building_1,building,0.0,0.0,0.0,-2.924999952316284,0.3875000476837158,0.8005818724632263,0,0
16589,District,district,0.0,0.0,0.0,-2.924999952316284,0.3875000476837158,,0,0
16590,Building_1,building,0.0,0.0,0.0,-2.884999990463257,-0.434999942779541,0.7926702499389648,0,0
16590,District,district,0.0,0.0,0.0,-2.884999990463257,-0.434999942779541,,0,0
