timestamp,Net Electricity Consumption-kWh,Self Consumption-kWh,Stored energy by community- kWh,Total Solar Generation-kWh,CO2-kg_co2,Price-$
2025-05-21T19:30:00,0.0,1.1525001525878906,0.0,-2.1624999046325684,0.0,0.0
2025-05-21T19:45:00,0.0,1.1741666793823242,0.0,-1.9808332920074463,0.0,0.0
2025-05-21T20:00:00,-1.1920928955078125e-07,2.0158333778381348,0.0,-1.7941666841506958,0.0,0.0
2025-05-21T20:15:00,0.0,2.365833282470703,0.0,-1.619166612625122,0.0,0.0
2025-05-21T20:30:00,1.1920928955078125e-07,2.2299997806549072,0.0,-1.4325000047683716,1.811583061339661e-08,1.158475892992783e-08
2025-05-21T20:45:00,0.0,1.845833420753479,0.0,-1.221666693687439,0.0,0.0
2025-05-21T21:00:00,0.0,1.7108334302902222,0.0,-1.0416666269302368,0.0,0.0
2025-05-21T21:15:00,-5.960464477539063e-08,1.8791667222976685,0.0,-0.8708333373069763,0.0,0.0
2025-05-21T21:30:00,0.0,1.7958333492279053,0.0,-0.7041666507720947,0.0,0.0
2025-05-21T21:45:00,-5.960464477539063e-08,1.965000033378601,0.0,-0.5350000262260437,0.0,0.0
2025-05-21T22:00:00,-5.960464477539063e-08,2.134166717529297,0.0,-0.3658333420753479,0.0,0.0
2025-05-21T22:15:00,-2.9802322387695312e-08,1.9600000381469727,0.0,-0.28999999165534973,0.0,0.0
2025-05-21T22:30:00,2.06166672706604,0.0,0.0,-0.18833333253860474,0.2981456518173218,0.2003527730703354
2025-05-21T22:45:00,1.8650000095367432,0.0,0.0,-0.13500000536441803,0.2697049081325531,0.18124070763587952
2025-05-21T23:00:00,2.1466667652130127,0.0,0.0,-0.10333333164453506,0.2855897545814514,0.2086130827665329
2025-05-21T23:15:00,2.1716666221618652,0.0,0.0,-0.07833333313465118,0.2889156937599182,0.21104256808757782
2025-05-21T23:30:00,1.9458333253860474,0.0,0.0,-0.05416666716337204,0.2588711380958557,0.18909607827663422
2025-05-21T23:45:00,2.2274999618530273,0.0,0.0,-0.02250000089406967,0.29634368419647217,0.2164684534072876
2025-05-22T00:00:00,2.24916672706604,0.0,0.0,-0.0008333333535119891,0.2700035870075226,0.18701821565628052
2025-05-22T00:15:00,2.5,0.0,0.0,0.0,0.3001151382923126,0.20787499845027924
