time_step,name,level,net_electricity_consumption_kwh,net_electricity_consumption_cost,net_electricity_consumption_emission_kgco2,solar_generation_kwh,bess_electricity_consumption_kwh,bess_soc,ev_charger_electricity_consumption_kwh,deferrable_appliance_electricity_consumption_kwh
22396,Building_1,building,0.8933333158493042,0.08681413531303406,0.16732458770275116,-1.3566666841506958,0.0,0.17070384323596954,0,0
22396,District,district,0.8933333158493042,0.08681413531303406,0.16732458770275116,-1.3566666841506958,0.0,,0,0
22397,Building_1,building,1.5299999713897705,0.14868539571762085,0.2865745723247528,-1.5425000190734863,0.0,0.1706995815038681,0,0
22397,District,district,1.5299999713897705,0.14868539571762085,0.2865745723247528,-1.5425000190734863,0.0,,0,0
22398,Building_1,building,1.4750001430511475,0.14334051311016083,0.27627289295196533,-1.7374999523162842,0.0,0.17069531977176666,0,0
22398,District,district,1.4750001430511475,0.14334051311016083,0.27627289295196533,-1.7374999523162842,0.0,,0,0
22399,Building_1,building,0.9533332586288452,0.09264492988586426,0.17856279015541077,-1.9191666841506958,0.0,0.17069105803966522,0,0
22399,District,district,0.9533332586288452,0.09264492988586426,0.17856279015541077,-1.9191666841506958,0.0,,0,0
22400,Building_1,building,0.9891664981842041,0.09612720459699631,0.18892818689346313,-2.1108334064483643,0.0,0.17068679630756378,0,0
22400,District,district,0.9891664981842041,0.09612720459699631,0.18892818689346313,-2.1108334064483643,0.0,,0,0
22401,Building_1,building,0.5666666030883789,0.05506866052746773,0.10823182761669159,-2.318333387374878,0.0,0.17068253457546234,0,0
22401,District,district,0.5666666030883789,0.05506866052746773,0.10823182761669159,-2.318333387374878,0.0,,0,0
22402,Building_1,building,1.2091665267944336,0.11750680208206177,0.2309476137161255,-2.5358333587646484,0.0,0.1706782728433609,0,0
22402,District,district,1.2091665267944336,0.11750680208206177,0.2309476137161255,-2.5358333587646484,0.0,,0,0
22403,Building_1,building,1.9216666221618652,0.18674756586551666,0.3670332431793213,-2.760833263397217,0.0,0.17067401111125946,0,0
22403,District,district,1.9216666221618652,0.18674756586551666,0.3670332431793213,-2.760833263397217,0.0,,0,0
22404,Building_1,building,0.691666841506958,0.0672161877155304,0.13160528242588043,-2.998333215713501,0.0,0.17066974937915802,0,0
22404,District,district,0.691666841506958,0.0672161877155304,0.13160528242588043,-2.998333215713501,0.0,,0,0
22405,Building_1,building,0.9466664791107178,0.09604877978563309,0.18012474477291107,-3.2333333492279053,0.0,0.17066548764705658,0,0
22405,District,district,0.9466664791107178,0.09604877978563309,0.18012474477291107,-3.2333333492279053,0.0,,0,0
22406,Building_1,building,0.4766666889190674,0.048362601548433304,0.09069664031267166,-3.450833320617676,0.0,0.17066122591495514,0,0
22406,District,district,0.4766666889190674,0.048362601548433304,0.09069664031267166,-3.450833320617676,0.0,,0,0
22407,Building_1,building,0.7358331680297852,0.0746576339006424,0.14000892639160156,-3.6516666412353516,0.0,0.1706569641828537,0,0
22407,District,district,0.7358331680297852,0.0746576339006424,0.14000892639160156,-3.6516666412353516,0.0,,0,0
22408,Building_1,building,0.7350001335144043,0.07457311451435089,0.1371007263660431,-3.8350000381469727,0.0,0.17065270245075226,0,0
22408,District,district,0.7350001335144043,0.07457311451435089,0.1371007263660431,-3.8350000381469727,0.0,,0,0
22409,Building_1,building,0.0,0.0,0.0,-4.070000171661377,0.015000343322753906,0.17087695002555847,0,0
22409,District,district,0.0,0.0,0.0,-4.070000171661377,0.015000343322753906,,0,0
22410,Building_1,building,1.2049999237060547,0.12225929647684097,0.22477051615715027,-4.295000076293945,0.0,0.17087267339229584,0,0
22410,District,district,1.2049999237060547,0.12225929647684097,0.22477051615715027,-4.295000076293945,0.0,,0,0
22411,Building_1,building,0.6650004386901855,0.06747094541788101,0.12404356896877289,-4.46999979019165,0.0,0.1708683967590332,0,0
22411,District,district,0.6650004386901855,0.06747094541788101,0.12404356896877289,-4.46999979019165,0.0,,0,0
22412,Building_1,building,0.3316669464111328,0.03365093097090721,0.06178649142384529,-4.6508331298828125,0.0,0.17086412012577057,0,0
22412,District,district,0.3316669464111328,0.03365093097090721,0.06178649142384529,-4.6508331298828125,0.0,,0,0
22413,Building_1,building,0.9758334159851074,0.09900806099176407,0.18178875744342804,-4.8441667556762695,0.0,0.17085984349250793,0,0
22413,District,district,0.9758334159851074,0.09900806099176407,0.18178875744342804,-4.8441667556762695,0.0,,0,0
22414,Building_1,building,0.0,0.0,0.0,-5.017499923706055,0.1549997329711914,0.17322076857089996,0,0
22414,District,district,0.0,0.0,0.0,-5.017499923706055,0.1549997329711914,,0,0
22415,Building_1,building,0.1616663932800293,0.016402672976255417,0.030116956681013107,-5.188333511352539,0.0,0.17321643233299255,0,0
22415,District,district,0.1616663932800293,0.016402672976255417,0.030116956681013107,-5.188333511352539,0.0,,0,0
22416,Building_1,building,0.0,0.0,0.0,-5.365833282470703,1.31083345413208,0.19349613785743713,0,0
22416,District,district,0.0,0.0,0.0,-5.365833282470703,1.31083345413208,,0,0
22417,Building_1,building,0.0,0.0,0.0,-5.540833473205566,1.0208334922790527,0.2092331051826477,0,0
22417,District,district,0.0,0.0,0.0,-5.540833473205566,1.0208334922790527,,0,0
22418,Building_1,building,0.0,0.0,0.0,-5.675833225250244,2.25083327293396,0.24444589018821716,0,0
22418,District,district,0.0,0.0,0.0,-5.675833225250244,2.25083327293396,,0,0
22419,Building_1,building,0.0,0.0,0.0,-5.806666851043701,1.4891667366027832,0.2675323188304901,0,0
22419,District,district,0.0,0.0,0.0,-5.806666851043701,1.4891667366027832,,0,0
22420,Building_1,building,0.0,0.0,0.0,-5.892499923706055,2.7074999809265137,0.3101069927215576,0,0
22420,District,district,0.0,0.0,0.0,-5.892499923706055,2.7074999809265137,,0,0
22421,Building_1,building,0.0,0.0,0.0,-5.982500076293945,2.1500000953674316,0.34369996190071106,0,0
22421,District,district,0.0,0.0,0.0,-5.982500076293945,2.1500000953674316,,0,0
22422,Building_1,building,0.0,0.0,0.0,-6.0291666984558105,2.3566668033599854,0.3806101083755493,0,0
22422,District,district,0.0,0.0,0.0,-6.0291666984558105,2.3566668033599854,,0,0
22423,Building_1,building,0.0,0.0,0.0,-6.0258331298828125,2.873333215713501,0.42587336897850037,0,0
22423,District,district,0.0,0.0,0.0,-6.0258331298828125,2.873333215713501,,0,0
22424,Building_1,building,0.0,0.0,0.0,-5.989166736602783,2.369166851043701,0.46298250555992126,0,0
22424,District,district,0.0,0.0,0.0,-5.989166736602783,2.369166851043701,,0,0
22425,Building_1,building,0.0,0.0,0.0,-5.944166660308838,2.366666555404663,0.5000504851341248,0,0
22425,District,district,0.0,0.0,0.0,-5.944166660308838,2.366666555404663,,0,0
22426,Building_1,building,0.0,0.0,0.0,-5.8408331871032715,2.1458332538604736,0.5335719585418701,0,0
22426,District,district,0.0,0.0,0.0,-5.8408331871032715,2.1458332538604736,,0,0
22427,Building_1,building,0.0,0.0,0.0,-5.704166889190674,1.9216668605804443,0.5635105967521667,0,0
22427,District,district,0.0,0.0,0.0,-5.704166889190674,1.9216668605804443,,0,0
22428,Building_1,building,0.0,0.0,0.0,-5.550833225250244,1.6983332633972168,0.5898979902267456,0,0
22428,District,district,0.0,0.0,0.0,-5.550833225250244,1.6983332633972168,,0,0
22429,Building_1,building,0.0,0.0,0.0,-5.399166584014893,0.22666645050048828,0.5933451056480408,0,0
22429,District,district,0.0,0.0,0.0,-5.399166584014893,0.22666645050048828,,0,0
22430,Building_1,building,0.0,0.0,0.0,-5.211666584014893,-0.4633336067199707,0.5849275588989258,0,0
22430,District,district,0.0,0.0,0.0,-5.211666584014893,-0.4633336067199707,,0,0
22431,Building_1,building,0.0,0.0,0.0,-5.045833110809326,1.0808331966400146,0.6015920042991638,0,0
22431,District,district,0.0,0.0,0.0,-5.045833110809326,1.0808331966400146,,0,0
22432,Building_1,building,0.0,0.0,0.0,-4.857500076293945,1.1850001811981201,0.6198863387107849,0,0
22432,District,district,0.0,0.0,0.0,-4.857500076293945,1.1850001811981201,,0,0
22433,Building_1,building,0.0,0.0,0.0,-4.681666851043701,0.37166690826416016,0.6255573034286499,0,0
22433,District,district,0.0,0.0,0.0,-4.681666851043701,0.37166690826416016,,0,0
22434,Building_1,building,0.0,0.0,0.0,-4.511666774749756,0.3466668128967285,0.630843997001648,0,0
22434,District,district,0.0,0.0,0.0,-4.511666774749756,0.3466668128967285,,0,0
22435,Building_1,building,0.0,0.0,0.0,-4.332499980926514,-0.7074999809265137,0.6180354356765747,0,0
22435,District,district,0.0,0.0,0.0,-4.332499980926514,-0.7074999809265137,,0,0
22436,Building_1,building,0.0,0.0,0.0,-4.141666889190674,0.026667118072509766,0.6184262633323669,0,0
22436,District,district,0.0,0.0,0.0,-4.141666889190674,0.026667118072509766,,0,0
22437,Building_1,building,0.0,0.0,0.0,-3.948333263397217,-1.4866666793823242,0.591779351234436,0,0
22437,District,district,0.0,0.0,0.0,-3.948333263397217,-1.4866666793823242,,0,0
22438,Building_1,building,0.0,0.0,0.0,-3.7225000858306885,-0.24249982833862305,0.5873548984527588,0,0
22438,District,district,0.0,0.0,0.0,-3.7225000858306885,-0.24249982833862305,,0,0
22439,Building_1,building,0.0,0.0,0.0,-3.504166603088379,-0.4758334159851074,0.5787121653556824,0,0
22439,District,district,0.0,0.0,0.0,-3.504166603088379,-0.4758334159851074,,0,0
22440,Building_1,building,0.0,0.0,0.0,-3.2825000286102295,0.03750014305114746,0.5792691111564636,0,0
22440,District,district,0.0,0.0,0.0,-3.2825000286102295,0.03750014305114746,,0,0
22441,Building_1,building,0.0,0.0,0.0,-3.059166669845581,0.054166555404663086,0.5800801515579224,0,0
22441,District,district,0.0,0.0,0.0,-3.059166669845581,0.054166555404663086,,0,0
22442,Building_1,building,0.0,0.0,0.0,-2.819999933242798,-0.4650001525878906,0.5716329216957092,0,0
22442,District,district,0.0,0.0,0.0,-2.819999933242798,-0.4650001525878906,,0,0
22443,Building_1,building,0.0,0.0,0.0,-2.6066665649414062,-0.4983334541320801,0.5625850558280945,0,0
22443,District,district,0.0,0.0,0.0,-2.6066665649414062,-0.4983334541320801,,0,0
22444,Building_1,building,0.0,0.0,0.0,-2.379166603088379,-1.0858333110809326,0.5430265665054321,0,0
22444,District,district,0.0,0.0,0.0,-2.379166603088379,-1.0858333110809326,,0,0
22445,Building_1,building,0.0,0.0,0.0,-2.1541666984558105,-0.998333215713501,0.5250246524810791,0,0
22445,District,district,0.0,0.0,0.0,-2.1541666984558105,-0.998333215713501,,0,0
22446,Building_1,building,0.0,0.0,0.0,-1.9541666507720947,-1.493333339691162,0.4982627332210541,0,0
22446,District,district,0.0,0.0,0.0,-1.9541666507720947,-1.493333339691162,,0,0
22447,Building_1,building,1.1920928955078125e-07,1.158475892992783e-08,2.3519255876180978e-08,-1.78166663646698,-2.5233330726623535,0.45359086990356445,0,0
22447,District,district,1.1920928955078125e-07,1.158475892992783e-08,2.3519255876180978e-08,-1.78166663646698,-2.5233330726623535,,0,0
22448,Building_1,building,0.0,0.0,0.0,-1.6016666889190674,-2.8383333683013916,0.40352097153663635,0,0
22448,District,district,0.0,0.0,0.0,-1.6016666889190674,-2.8383333683013916,,0,0
22449,Building_1,building,1.1920928955078125e-07,1.158475892992783e-08,2.4620318228585347e-08,-1.4225000143051147,-2.6599998474121094,0.3565044105052948,0,0
22449,District,district,1.1920928955078125e-07,1.158475892992783e-08,2.4620318228585347e-08,-1.4225000143051147,-2.6599998474121094,,0,0
22450,Building_1,building,0.0,0.0,0.0,-1.2408332824707031,-3.016666889190674,0.30339670181274414,0,0
22450,District,district,0.0,0.0,0.0,-1.2408332824707031,-3.016666889190674,,0,0
22451,Building_1,building,1.1920928955078125e-07,1.158475892992783e-08,2.4620318228585347e-08,-1.0766667127609253,-2.673333168029785,0.25615400075912476,0,0
22451,District,district,1.1920928955078125e-07,1.158475892992783e-08,2.4620318228585347e-08,-1.0766667127609253,-2.673333168029785,,0,0
22452,Building_1,building,-5.960464477539063e-08,0.0,0.0,-0.9150000214576721,-2.5850000381469727,0.21042825281620026,0,0
22452,District,district,-5.960464477539063e-08,0.0,0.0,-0.9150000214576721,-2.5850000381469727,,0,0
22453,Building_1,building,0.0,0.0,0.0,-0.7516666650772095,-1.9983333349227905,0.17484129965305328,0,0
22453,District,district,0.0,0.0,0.0,-0.7516666650772095,-1.9983333349227905,,0,0
22454,Building_1,building,1.9049999713897705,0.18512789905071259,0.3848415017127991,-0.5950000286102295,0.0,0.1748369336128235,0,0
22454,District,district,1.9049999713897705,0.18512789905071259,0.3848415017127991,-0.5950000286102295,0.0,,0,0
22455,Building_1,building,1.7983334064483643,0.1747620403766632,0.3632930815219879,-0.4516666531562805,0.0,0.1748325675725937,0,0
22455,District,district,1.7983334064483643,0.1747620403766632,0.3632930815219879,-0.4516666531562805,0.0,,0,0
22456,Building_1,building,1.9283332824707031,0.18739543855190277,0.36815327405929565,-0.3216666579246521,0.0,0.1748282015323639,0,0
22456,District,district,1.9283332824707031,0.18739543855190277,0.36815327405929565,-0.3216666579246521,0.0,,0,0
22457,Building_1,building,2.2825000286102295,0.2218133509159088,0.43577003479003906,-0.2175000011920929,0.0,0.1748238354921341,0,0
22457,District,district,2.2825000286102295,0.2218133509159088,0.43577003479003906,-0.2175000011920929,0.0,,0,0
22458,Building_1,building,2.1008334159851074,0.2041589915752411,0.40108662843704224,-0.14916667342185974,0.0,0.1748194694519043,0,0
22458,District,district,2.1008334159851074,0.2041589915752411,0.40108662843704224,-0.14916667342185974,0.0,,0,0
22459,Building_1,building,2.1483333110809326,0.20877502858638763,0.41015520691871643,-0.10166666656732559,0.0,0.1748151034116745,0,0
22459,District,district,2.1483333110809326,0.20877502858638763,0.41015520691871643,-0.10166666656732559,0.0,,0,0
22460,Building_1,building,2.18666672706604,0.21250027418136597,0.4117840826511383,-0.06333333253860474,0.0,0.1748107373714447,0,0
22460,District,district,2.18666672706604,0.21250027418136597,0.4117840826511383,-0.06333333253860474,0.0,,0,0
22461,Building_1,building,2.4725000858306885,0.24027755856513977,0.4656110405921936,-0.027499999850988388,0.0,0.1748063713312149,0,0
22461,District,district,2.4725000858306885,0.24027755856513977,0.4656110405921936,-0.027499999850988388,0.0,,0,0
22462,Building_1,building,2.247499942779541,0.21841204166412354,0.42323994636535645,-0.0024999999441206455,0.0,0.1748020052909851,0,0
22462,District,district,2.247499942779541,0.21841204166412354,0.42323994636535645,-0.0024999999441206455,0.0,,0,0
22463,Building_1,building,2.25,0.21865500509738922,0.42371073365211487,-0.0,0.0,0.1747976392507553,0,0
22463,District,district,2.25,0.21865500509738922,0.42371073365211487,0.0,0.0,,0,0
22464,Building_1,building,2.5,0.20787499845027924,0.4644513428211212,-0.0,0.0,0.1747932732105255,0,0
22464,District,district,2.5,0.20787499845027924,0.4644513428211212,0.0,0.0,,0,0
22465,Building_1,building,2.25,0.1870875060558319,0.41800621151924133,-0.0,0.0,0.17478890717029572,0,0
22465,District,district,2.25,0.1870875060558319,0.41800621151924133,0.0,0.0,,0,0
22466,Building_1,building,2.25,0.1870875060558319,0.41800621151924133,-0.0,0.0,0.17478454113006592,0,0
22466,District,district,2.25,0.1870875060558319,0.41800621151924133,0.0,0.0,,0,0
22467,Building_1,building,2.25,0.1870875060558319,0.41800621151924133,-0.0,0.0,0.17478017508983612,0,0
22467,District,district,2.25,0.1870875060558319,0.41800621151924133,0.0,0.0,,0,0
22468,Building_1,building,2.25,0.1870875060558319,0.4115050733089447,-0.0,0.0,0.17477580904960632,0,0
22468,District,district,2.25,0.1870875060558319,0.4115050733089447,0.0,0.0,,0,0
22469,Building_1,building,2.0,0.1662999987602234,0.3657822906970978,-0.0,0.0,0.17477144300937653,0,0
22469,District,district,2.0,0.1662999987602234,0.3657822906970978,0.0,0.0,,0,0
22470,Building_1,building,2.5,0.20787499845027924,0.4572278559207916,-0.0,0.0,0.17476707696914673,0,0
22470,District,district,2.5,0.20787499845027924,0.4572278559207916,0.0,0.0,,0,0
22471,Building_1,building,2.25,0.1870875060558319,0.4115050733089447,-0.0,0.0,0.17476271092891693,0,0
22471,District,district,2.25,0.1870875060558319,0.4115050733089447,0.0,0.0,,0,0
22472,Building_1,building,2.25,0.19109250605106354,0.416454553604126,-0.0,0.0,0.17475834488868713,0,0
22472,District,district,2.25,0.19109250605106354,0.416454553604126,0.0,0.0,,0,0
22473,Building_1,building,2.0,0.16986000537872314,0.3701818287372589,-0.0,0.0,0.17475397884845734,0,0
22473,District,district,2.0,0.16986000537872314,0.3701818287372589,0.0,0.0,,0,0
22474,Building_1,building,2.25,0.19109250605106354,0.416454553604126,-0.0,0.0,0.17474961280822754,0,0
22474,District,district,2.25,0.19109250605106354,0.416454553604126,0.0,0.0,,0,0
22475,Building_1,building,2.0,0.16986000537872314,0.3701818287372589,-0.0,0.0,0.17474524676799774,0,0
22475,District,district,2.0,0.16986000537872314,0.3701818287372589,0.0,0.0,,0,0
22476,Building_1,building,2.0,0.16986000537872314,0.37042000889778137,-0.0,0.0,0.17474088072776794,0,0
22476,District,district,2.0,0.16986000537872314,0.37042000889778137,0.0,0.0,,0,0
22477,Building_1,building,2.0,0.16986000537872314,0.37042000889778137,-0.0,0.0,0.17473651468753815,0,0
22477,District,district,2.0,0.16986000537872314,0.37042000889778137,0.0,0.0,,0,0
22478,Building_1,building,2.0,0.16986000537872314,0.37042000889778137,-0.0,0.0,0.17473214864730835,0,0
22478,District,district,2.0,0.16986000537872314,0.37042000889778137,0.0,0.0,,0,0
22479,Building_1,building,2.0,0.16986000537872314,0.37042000889778137,-0.0,0.0,0.17472778260707855,0,0
22479,District,district,2.0,0.16986000537872314,0.37042000889778137,0.0,0.0,,0,0
22480,Building_1,building,2.0,0.16986000537872314,0.388230562210083,-0.0,0.0,0.17472341656684875,0,0
22480,District,district,2.0,0.16986000537872314,0.388230562210083,0.0,0.0,,0,0
22481,Building_1,building,1.9800000190734863,0.16816140711307526,0.3843482732772827,-0.019999999552965164,0.0,0.17471905052661896,0,0
22481,District,district,1.9800000190734863,0.16816140711307526,0.3843482732772827,-0.019999999552965164,0.0,,0,0
22482,Building_1,building,1.6858333349227905,0.1431778222322464,0.3272460103034973,-0.06416666507720947,0.0,0.17471468448638916,0,0
22482,District,district,1.6858333349227905,0.1431778222322464,0.3272460103034973,-0.06416666507720947,0.0,,0,0
22483,Building_1,building,1.8841667175292969,0.1600222885608673,0.36574554443359375,-0.1158333346247673,0.0,0.17471031844615936,0,0
22483,District,district,1.8841667175292969,0.1600222885608673,0.36574554443359375,-0.1158333346247673,0.0,,0,0
22484,Building_1,building,1.8050000667572021,0.15329866111278534,0.3750666081905365,-0.19499999284744263,0.0,0.17470595240592957,0,0
22484,District,district,1.8050000667572021,0.15329866111278534,0.3750666081905365,-0.19499999284744263,0.0,,0,0
22485,Building_1,building,1.7058333158493042,0.14487643539905548,0.3544604480266571,-0.2941666543483734,0.0,0.17470158636569977,0,0
22485,District,district,1.7058333158493042,0.14487643539905548,0.3544604480266571,-0.2941666543483734,0.0,,0,0
22486,Building_1,building,1.5808333158493042,0.1342601776123047,0.32848629355430603,-0.4191666543483734,0.0,0.17469722032546997,0,0
22486,District,district,1.5808333158493042,0.1342601776123047,0.32848629355430603,-0.4191666543483734,0.0,,0,0
22487,Building_1,building,1.18666672706604,0.10078360885381699,0.24658119678497314,-0.5633333325386047,0.0,0.17469285428524017,0,0
22487,District,district,1.18666672706604,0.10078360885381699,0.24658119678497314,-0.5633333325386047,0.0,,0,0
22488,Building_1,building,1.2766666412353516,0.10615482926368713,0.26671692728996277,-0.7233333587646484,0.0,0.17468848824501038,0,0
22488,District,district,1.2766666412353516,0.10615482926368713,0.26671692728996277,-0.7233333587646484,0.0,,0,0
22489,Building_1,building,1.3700000047683716,0.11391550302505493,0.28621581196784973,-0.8799999952316284,0.0,0.17468412220478058,0,0
22489,District,district,1.3700000047683716,0.11391550302505493,0.28621581196784973,-0.8799999952316284,0.0,,0,0
22490,Building_1,building,0.9783333539962769,0.08134841918945312,0.20439012348651886,-1.0216666460037231,0.0,0.17467975616455078,0,0
22490,District,district,0.9783333539962769,0.08134841918945312,0.20439012348651886,-1.0216666460037231,0.0,,0,0
22491,Building_1,building,1.0816667079925537,0.08994058519601822,0.22597818076610565,-1.1683332920074463,0.0,0.17467539012432098,0,0
22491,District,district,1.0816667079925537,0.08994058519601822,0.22597818076610565,-1.1683332920074463,0.0,,0,0
22492,Building_1,building,0.9199999570846558,0.07649799436330795,0.1871403455734253,-1.3300000429153442,0.0,0.1746710240840912,0,0
22492,District,district,0.9199999570846558,0.07649799436330795,0.1871403455734253,-1.3300000429153442,0.0,,0,0
22493,Building_1,building,1.3149999380111694,0.10934224724769592,0.26748865842819214,-1.4950000047683716,0.0,0.1746666580438614,0,0
22493,District,district,1.3149999380111694,0.10934224724769592,0.26748865842819214,-1.4950000047683716,0.0,,0,0
22494,Building_1,building,0.5266667604446411,0.04379234090447426,0.10713109374046326,-1.6658333539962769,0.0,0.1746622920036316,0,0
22494,District,district,0.5266667604446411,0.04379234090447426,0.10713109374046326,-1.6658333539962769,0.0,,0,0
22495,Building_1,building,0.7450001239776611,0.06194676086306572,0.1515430212020874,-1.8524999618530273,0.0,0.1746579259634018,0,0
22495,District,district,0.7450001239776611,0.06194676086306572,0.1515430212020874,-1.8524999618530273,0.0,,0,0
22496,Building_1,building,1.5258333683013916,0.12687304615974426,0.3145146667957306,-2.059166669845581,0.0,0.174653559923172,0,0
22496,District,district,1.5258333683013916,0.12687304615974426,0.3145146667957306,-2.059166669845581,0.0,,0,0
22497,Building_1,building,1.114166498184204,0.09264294058084488,0.22965921461582184,-2.2683334350585938,0.0,0.1746491938829422,0,0
22497,District,district,1.114166498184204,0.09264294058084488,0.22965921461582184,-2.2683334350585938,0.0,,0,0
22498,Building_1,building,1.0283331871032715,0.0855059027671814,0.21196670830249786,-2.4791667461395264,0.0,0.1746448278427124,0,0
22498,District,district,1.0283331871032715,0.0855059027671814,0.21196670830249786,-2.4791667461395264,0.0,,0,0
22499,Building_1,building,0.23833346366882324,0.019817426800727844,0.04912683740258217,-2.7016665935516357,0.0,0.1746404618024826,0,0
22499,District,district,0.23833346366882324,0.019817426800727844,0.04912683740258217,-2.7016665935516357,0.0,,0,0
22500,Building_1,building,0.4808332920074463,0.04672738164663315,0.09570828080177307,-2.939166784286499,0.0,0.1746360957622528,0,0
22500,District,district,0.4808332920074463,0.04672738164663315,0.09570828080177307,-2.939166784286499,0.0,,0,0
22501,Building_1,building,0.0,0.0,0.0,-3.174999952316284,0.034999847412109375,0.17516501247882843,0,0
22501,District,district,0.0,0.0,0.0,-3.174999952316284,0.034999847412109375,,0,0
22502,Building_1,building,0.0,0.0,0.0,-3.364166736602783,0.04916667938232422,0.17590990662574768,0,0
22502,District,district,0.0,0.0,0.0,-3.364166736602783,0.04916667938232422,,0,0
22503,Building_1,building,1.691666841506958,0.16439618170261383,0.33672070503234863,-3.31333327293396,0.0,0.1759055107831955,0,0
22503,District,district,1.691666841506958,0.16439618170261383,0.33672070503234863,-3.31333327293396,0.0,,0,0
22504,Building_1,building,1.1583330631256104,0.11256680637598038,0.22893719375133514,-3.0816667079925537,0.0,0.1759011149406433,0,0
22504,District,district,1.1583330631256104,0.11256680637598038,0.22893719375133514,-3.0816667079925537,0.0,,0,0
22505,Building_1,building,0.1141667366027832,0.011094723828136921,0.02256433293223381,-3.310833215713501,0.0,0.17589671909809113,0,0
22505,District,district,0.1141667366027832,0.011094723828136921,0.02256433293223381,-3.310833215713501,0.0,,0,0
22506,Building_1,building,0.0,0.0,0.0,-3.4716665744781494,0.16666650772094727,0.17843590676784515,0,0
22506,District,district,0.0,0.0,0.0,-3.4716665744781494,0.16666650772094727,,0,0
22507,Building_1,building,0.0,0.0,0.0,-3.9858334064483643,0.0258333683013916,0.1788250207901001,0,0
22507,District,district,0.0,0.0,0.0,-3.9858334064483643,0.0258333683013916,,0,0
22508,Building_1,building,0.0,0.0,0.0,-4.079166889190674,0.23666691780090332,0.1824355572462082,0,0
22508,District,district,0.0,0.0,0.0,-4.079166889190674,0.23666691780090332,,0,0
22509,Building_1,building,0.0,0.0,0.0,-4.177499771118164,0.25499987602233887,0.18632690608501434,0,0
22509,District,district,0.0,0.0,0.0,-4.177499771118164,0.25499987602233887,,0,0
22510,Building_1,building,0.0,0.0,0.0,-4.357500076293945,0.6775000095367432,0.1967265009880066,0,0
22510,District,district,0.0,0.0,0.0,-4.357500076293945,0.6775000095367432,,0,0
22511,Building_1,building,0.2908334732055664,0.02826319821178913,0.05597758665680885,-4.624166488647461,0.0,0.19672158360481262,0,0
22511,District,district,0.2908334732055664,0.02826319821178913,0.05597758665680885,-4.624166488647461,0.0,,0,0
22512,Building_1,building,0.0,0.0,0.0,-5.099999904632568,0.7024998664855957,0.20750810205936432,0,0
22512,District,district,0.0,0.0,0.0,-5.099999904632568,0.7024998664855957,,0,0
22513,Building_1,building,0.0,0.0,0.0,-5.199999809265137,1.8149998188018799,0.23575685918331146,0,0
22513,District,district,0.0,0.0,0.0,-5.199999809265137,1.8149998188018799,,0,0
22514,Building_1,building,0.0,0.0,0.0,-5.116666793823242,1.5891668796539307,0.2604234516620636,0,0
22514,District,district,0.0,0.0,0.0,-5.116666793823242,1.5891668796539307,,0,0
22515,Building_1,building,0.0,0.0,0.0,-5.148333549499512,0.7133336067199707,0.27137625217437744,0,0
22515,District,district,0.0,0.0,0.0,-5.148333549499512,0.7133336067199707,,0,0
22516,Building_1,building,0.0,0.0,0.0,-4.929999828338623,1.424999713897705,0.29345011711120605,0,0
22516,District,district,0.0,0.0,0.0,-4.929999828338623,1.424999713897705,,0,0
22517,Building_1,building,0.0,0.0,0.0,-4.788333415985107,1.0908334255218506,0.31027817726135254,0,0
22517,District,district,0.0,0.0,0.0,-4.788333415985107,1.0908334255218506,,0,0
22518,Building_1,building,0.0,0.0,0.0,-4.692500114440918,1.7750000953674316,0.3378886878490448,0,0
22518,District,district,0.0,0.0,0.0,-4.692500114440918,1.7750000953674316,,0,0
22519,Building_1,building,0.0,0.0,0.0,-4.989166736602783,1.3391666412353516,0.35860973596572876,0,0
22519,District,district,0.0,0.0,0.0,-4.989166736602783,1.3391666412353516,,0,0
22520,Building_1,building,0.0,0.0,0.0,-5.317500114440918,1.757500171661377,0.3859410881996155,0,0
22520,District,district,0.0,0.0,0.0,-5.317500114440918,1.757500171661377,,0,0
22521,Building_1,building,0.0,0.0,0.0,-5.105000019073486,1.627500057220459,0.4112105369567871,0,0
22521,District,district,0.0,0.0,0.0,-5.105000019073486,1.627500057220459,,0,0
22522,Building_1,building,0.0,0.0,0.0,-4.919166564941406,1.2841665744781494,0.43106532096862793,0,0
22522,District,district,0.0,0.0,0.0,-4.919166564941406,1.2841665744781494,,0,0
22523,Building_1,building,0.0,0.0,0.0,-4.984166622161865,1.7166666984558105,0.4577467441558838,0,0
22523,District,district,0.0,0.0,0.0,-4.984166622161865,1.7166666984558105,,0,0
22524,Building_1,building,0.0,0.0,0.0,-5.241666793823242,1.0091667175292969,0.47329503297805786,0,0
22524,District,district,0.0,0.0,0.0,-5.241666793823242,1.0091667175292969,,0,0
22525,Building_1,building,0.0,0.0,0.0,-5.012499809265137,0.9375,0.48772549629211426,0,0
22525,District,district,0.0,0.0,0.0,-5.012499809265137,0.9375,,0,0
22526,Building_1,building,0.0,0.0,0.0,-4.614166736602783,0.6066665649414062,0.49702179431915283,0,0
22526,District,district,0.0,0.0,0.0,-4.614166736602783,0.6066665649414062,,0,0
22527,Building_1,building,0.0,0.0,0.0,-4.348333358764648,0.34333324432373047,0.5022605061531067,0,0
22527,District,district,0.0,0.0,0.0,-4.348333358764648,0.34333324432373047,,0,0
